dataset	ensembl_transcript_id	chromosome_name	exon_chrom_start	exon_chrom_end	external_gene_name	strand	rank	mmusculus_homolog_associated_gene_name	description	version
pnyererei_gene_ensembl	ENSPNYT00000031004	JH419398.1	944730	945178	hoxb1a	-1	3	Hoxb1	Makobe Island cichlid genes (PunNye1.0)	PunNye1.0
pnyererei_gene_ensembl	ENSPNYT00000031004	JH419398.1	943094	943440	hoxb1a	-1	4	Hoxb1	Makobe Island cichlid genes (PunNye1.0)	PunNye1.0
pnyererei_gene_ensembl	ENSPNYT00000000818	JH419222.1	2068783	2069341	hoxb1b	1	1	Hoxb1	Makobe Island cichlid genes (PunNye1.0)	PunNye1.0
pnyererei_gene_ensembl	ENSPNYT00000000818	JH419222.1	2069596	2069909	hoxb1b	1	2	Hoxb1	Makobe Island cichlid genes (PunNye1.0)	PunNye1.0
pnyererei_gene_ensembl	ENSPNYT00000031082	JH419398.1	1097051	1097666	hoxb9a	-1	1	Hoxb9	Makobe Island cichlid genes (PunNye1.0)	PunNye1.0
pnyererei_gene_ensembl	ENSPNYT00000031082	JH419398.1	1088094	1088329	hoxb9a	-1	2	Hoxb9	Makobe Island cichlid genes (PunNye1.0)	PunNye1.0
ppaniscus_gene_ensembl	ENSPPAT00000055355	17	9190137	9190800	HOXB1	1	1	Hoxb1	Bonobo genes (panpan1.1)	panpan1.1
ppaniscus_gene_ensembl	ENSPPAT00000055355	17	9191253	9191696	HOXB1	1	2	Hoxb1	Bonobo genes (panpan1.1)	panpan1.1
ppaniscus_gene_ensembl	ENSPPAT00000031779	17	8994224	8994983	HOXB13	1	1	Hoxb13	Bonobo genes (panpan1.1)	panpan1.1
ppaniscus_gene_ensembl	ENSPPAT00000031779	17	8995938	8996598	HOXB13	1	2	Hoxb13	Bonobo genes (panpan1.1)	panpan1.1
ppaniscus_gene_ensembl	ENSPPAT00000033204	17	9095438	9096158	HOXB9	1	1	Hoxb9	Bonobo genes (panpan1.1)	panpan1.1
ppaniscus_gene_ensembl	ENSPPAT00000033204	17	9098776	9100747	HOXB9	1	2	Hoxb9	Bonobo genes (panpan1.1)	panpan1.1
ppardus_gene_ensembl	ENSPPRT00000026931	KV860339.1	9589338	9589923	HOXB1	1	1	Hoxb1	Leopard genes (PanPar1.0)	PanPar1.0
ppardus_gene_ensembl	ENSPPRT00000026931	KV860339.1	9593322	9593650	HOXB1	1	2	Hoxb1	Leopard genes (PanPar1.0)	PanPar1.0
ppardus_gene_ensembl	ENSPPRT00000003815	KV860339.1	9375814	9376447	HOXB13	1	1	Hoxb13	Leopard genes (PanPar1.0)	PanPar1.0
ppardus_gene_ensembl	ENSPPRT00000003815	KV860339.1	9377442	9377699	HOXB13	1	2	Hoxb13	Leopard genes (PanPar1.0)	PanPar1.0
ppardus_gene_ensembl	ENSPPRT00000003715	KV860339.1	9460385	9461004	HOXB9	1	1	Hoxb9	Leopard genes (PanPar1.0)	PanPar1.0
ppardus_gene_ensembl	ENSPPRT00000003715	KV860339.1	9463747	9465025	HOXB9	1	2	Hoxb9	Leopard genes (PanPar1.0)	PanPar1.0
preticulata_gene_ensembl	ENSPRET00000011146	KK217566.1	21	401		1	1	Hoxb1	Guppy genes (Guppy_female_1.0_MT)	Guppy_female_1.0_MT
preticulata_gene_ensembl	ENSPRET00000011146	KK217566.1	568	1207		1	2	Hoxb1	Guppy genes (Guppy_female_1.0_MT)	Guppy_female_1.0_MT
preticulata_gene_ensembl	ENSPRET00000009948	LG8	1516666	1516888	hoxb13a	1	1	Hoxb13	Guppy genes (Guppy_female_1.0_MT)	Guppy_female_1.0_MT
preticulata_gene_ensembl	ENSPRET00000009948	LG8	1516943	1517389	hoxb13a	1	2	Hoxb13	Guppy genes (Guppy_female_1.0_MT)	Guppy_female_1.0_MT
preticulata_gene_ensembl	ENSPRET00000009948	LG8	1518187	1518420	hoxb13a	1	3	Hoxb13	Guppy genes (Guppy_female_1.0_MT)	Guppy_female_1.0_MT
preticulata_gene_ensembl	ENSPRET00000009948	LG8	1518868	1518881	hoxb13a	1	4	Hoxb13	Guppy genes (Guppy_female_1.0_MT)	Guppy_female_1.0_MT
preticulata_gene_ensembl	ENSPRET00000010173	LG8	1792859	1793008	hoxb1a	1	1	Hoxb1	Guppy genes (Guppy_female_1.0_MT)	Guppy_female_1.0_MT
preticulata_gene_ensembl	ENSPRET00000010173	LG8	1793174	1793202	hoxb1a	1	2	Hoxb1	Guppy genes (Guppy_female_1.0_MT)	Guppy_female_1.0_MT
preticulata_gene_ensembl	ENSPRET00000010173	LG8	1793242	1793684	hoxb1a	1	3	Hoxb1	Guppy genes (Guppy_female_1.0_MT)	Guppy_female_1.0_MT
preticulata_gene_ensembl	ENSPRET00000010173	LG8	1794468	1794814	hoxb1a	1	4	Hoxb1	Guppy genes (Guppy_female_1.0_MT)	Guppy_female_1.0_MT
preticulata_gene_ensembl	ENSPRET00000009970	LG8	1594654	1595248	hoxb9a	1	1	Hoxb9	Guppy genes (Guppy_female_1.0_MT)	Guppy_female_1.0_MT
preticulata_gene_ensembl	ENSPRET00000009970	LG8	1601616	1603956	hoxb9a	1	2	Hoxb9	Guppy genes (Guppy_female_1.0_MT)	Guppy_female_1.0_MT
psimus_gene_ensembl	ENSPSMT00000033518	MPIZ01000181.1	397604	398180	HOXB1	-1	1	Hoxb1	Greater bamboo lemur genes (Prosim_1.0)	Prosim_1.0
psimus_gene_ensembl	ENSPSMT00000033518	MPIZ01000181.1	396830	397158	HOXB1	-1	2	Hoxb1	Greater bamboo lemur genes (Prosim_1.0)	Prosim_1.0
psimus_gene_ensembl	ENSPSMT00000033620	MPIZ01000181.1	583861	584461	HOXB13	-1	1	Hoxb13	Greater bamboo lemur genes (Prosim_1.0)	Prosim_1.0
psimus_gene_ensembl	ENSPSMT00000033620	MPIZ01000181.1	582639	582892	HOXB13	-1	2	Hoxb13	Greater bamboo lemur genes (Prosim_1.0)	Prosim_1.0
psimus_gene_ensembl	ENSPSMT00000033613	MPIZ01000181.1	507879	508395	HOXB9	-1	1	Hoxb9	Greater bamboo lemur genes (Prosim_1.0)	Prosim_1.0
psimus_gene_ensembl	ENSPSMT00000033613	MPIZ01000181.1	505024	505259	HOXB9	-1	2	Hoxb9	Greater bamboo lemur genes (Prosim_1.0)	Prosim_1.0
psinensis_gene_ensembl	ENSPSIT00000006928	JH208036.1	1023467	1023503		1	1	Hoxb13	Chinese softshell turtle genes (PelSin_1.0)	PelSin_1.0
psinensis_gene_ensembl	ENSPSIT00000006928	JH208036.1	1111967	1112211		1	2	Hoxb13	Chinese softshell turtle genes (PelSin_1.0)	PelSin_1.0
psinensis_gene_ensembl	ENSPSIT00000007992	JH208036.1	1260041	1260656	HOXB1	1	1	Hoxb1	Chinese softshell turtle genes (PelSin_1.0)	PelSin_1.0
psinensis_gene_ensembl	ENSPSIT00000007992	JH208036.1	1261590	1263061	HOXB1	1	2	Hoxb1	Chinese softshell turtle genes (PelSin_1.0)	PelSin_1.0
psinensis_gene_ensembl	ENSPSIT00000007772	JH208036.1	1163307	1163814	HOXB9	1	1	Hoxb9	Chinese softshell turtle genes (PelSin_1.0)	PelSin_1.0
psinensis_gene_ensembl	ENSPSIT00000007772	JH208036.1	1166727	1166962	HOXB9	1	2	Hoxb9	Chinese softshell turtle genes (PelSin_1.0)	PelSin_1.0
psinus_gene_ensembl	ENSPSNT00000027253	20	35851566	35852133	HOXB1	1	1	Hoxb1	Vaquita genes (mPhoSin1.pri)	mPhoSin1.pri
psinus_gene_ensembl	ENSPSNT00000027253	20	35852571	35852899	HOXB1	1	2	Hoxb1	Vaquita genes (mPhoSin1.pri)	mPhoSin1.pri
psinus_gene_ensembl	ENSPSNT00000026517	20	35681067	35681670	HOXB13	1	1	Hoxb13	Vaquita genes (mPhoSin1.pri)	mPhoSin1.pri
psinus_gene_ensembl	ENSPSNT00000026517	20	35682622	35682875	HOXB13	1	2	Hoxb13	Vaquita genes (mPhoSin1.pri)	mPhoSin1.pri
psinus_gene_ensembl	ENSPSNT00000026765	20	35758626	35759246	HOXB9	1	1	Hoxb9	Vaquita genes (mPhoSin1.pri)	mPhoSin1.pri
psinus_gene_ensembl	ENSPSNT00000026765	20	35761906	35763828	HOXB9	1	2	Hoxb9	Vaquita genes (mPhoSin1.pri)	mPhoSin1.pri
ptaltaica_gene_ensembl	ENSPTIT00000017752	KE721826.1	1005114	1005341		1	1	Hoxb13	Tiger genes (PanTig1.0)	PanTig1.0
ptaltaica_gene_ensembl	ENSPTIT00000017752	KE721826.1	1006474	1006660		1	2	Hoxb13	Tiger genes (PanTig1.0)	PanTig1.0
ptaltaica_gene_ensembl	ENSPTIT00000017752	KE721826.1	1007649	1007902		1	3	Hoxb13	Tiger genes (PanTig1.0)	PanTig1.0
ptaltaica_gene_ensembl	ENSPTIT00000017754	KE721826.1	1006189	1006660		1	1	Hoxb13	Tiger genes (PanTig1.0)	PanTig1.0
ptaltaica_gene_ensembl	ENSPTIT00000017754	KE721826.1	1007649	1007902		1	2	Hoxb13	Tiger genes (PanTig1.0)	PanTig1.0
ptaltaica_gene_ensembl	ENSPTIT00000021369	KE721826.1	1171864	1171927	HOXB1	1	1	Hoxb1	Tiger genes (PanTig1.0)	PanTig1.0
ptaltaica_gene_ensembl	ENSPTIT00000021369	KE721826.1	1171946	1172458	HOXB1	1	2	Hoxb1	Tiger genes (PanTig1.0)	PanTig1.0
ptaltaica_gene_ensembl	ENSPTIT00000021369	KE721826.1	1172875	1173203	HOXB1	1	3	Hoxb1	Tiger genes (PanTig1.0)	PanTig1.0
ptextilis_gene_ensembl	ENSPTXT00000020699	ULFR01000050.1	5513127	5513145	HOXB1	1	1	Hoxb1	Eastern brown snake genes (EBS10Xv2-PRI)	EBS10Xv2-PRI
ptextilis_gene_ensembl	ENSPTXT00000020699	ULFR01000050.1	5513878	5514285	HOXB1	1	2	Hoxb1	Eastern brown snake genes (EBS10Xv2-PRI)	EBS10Xv2-PRI
ptextilis_gene_ensembl	ENSPTXT00000020699	ULFR01000050.1	5514325	5514579	HOXB1	1	3	Hoxb1	Eastern brown snake genes (EBS10Xv2-PRI)	EBS10Xv2-PRI
ptextilis_gene_ensembl	ENSPTXT00000020699	ULFR01000050.1	5516986	5517332	HOXB1	1	4	Hoxb1	Eastern brown snake genes (EBS10Xv2-PRI)	EBS10Xv2-PRI
ptextilis_gene_ensembl	ENSPTXT00000020684	ULFR01000050.1	5252495	5252889	HOXB13	1	1	Hoxb13	Eastern brown snake genes (EBS10Xv2-PRI)	EBS10Xv2-PRI
ptextilis_gene_ensembl	ENSPTXT00000020684	ULFR01000050.1	5252920	5253191	HOXB13	1	2	Hoxb13	Eastern brown snake genes (EBS10Xv2-PRI)	EBS10Xv2-PRI
ptextilis_gene_ensembl	ENSPTXT00000020684	ULFR01000050.1	5258858	5259132	HOXB13	1	3	Hoxb13	Eastern brown snake genes (EBS10Xv2-PRI)	EBS10Xv2-PRI
ptextilis_gene_ensembl	ENSPTXT00000020686	ULFR01000050.1	5377577	5377884	HOXB9	1	1	Hoxb9	Eastern brown snake genes (EBS10Xv2-PRI)	EBS10Xv2-PRI
ptextilis_gene_ensembl	ENSPTXT00000020686	ULFR01000050.1	5377887	5377892	HOXB9	1	2	Hoxb9	Eastern brown snake genes (EBS10Xv2-PRI)	EBS10Xv2-PRI
ptextilis_gene_ensembl	ENSPTXT00000020686	ULFR01000050.1	5377897	5378090	HOXB9	1	3	Hoxb9	Eastern brown snake genes (EBS10Xv2-PRI)	EBS10Xv2-PRI
ptextilis_gene_ensembl	ENSPTXT00000020686	ULFR01000050.1	5381185	5381420	HOXB9	1	4	Hoxb9	Eastern brown snake genes (EBS10Xv2-PRI)	EBS10Xv2-PRI
ptroglodytes_gene_ensembl	ENSPTRT00000017173	17	9301125	9301701	HOXB1	1	1	Hoxb1	Chimpanzee genes (Pan_tro_3.0)	Pan_tro_3.0
ptroglodytes_gene_ensembl	ENSPTRT00000017173	17	9302154	9302482	HOXB1	1	2	Hoxb1	Chimpanzee genes (Pan_tro_3.0)	Pan_tro_3.0
ptroglodytes_gene_ensembl	ENSPTRT00000017183	17	9096253	9097012	HOXB13	1	1	Hoxb13	Chimpanzee genes (Pan_tro_3.0)	Pan_tro_3.0
ptroglodytes_gene_ensembl	ENSPTRT00000017183	17	9097973	9098633	HOXB13	1	2	Hoxb13	Chimpanzee genes (Pan_tro_3.0)	Pan_tro_3.0
ptroglodytes_gene_ensembl	ENSPTRT00000017181	17	9205308	9206240	HOXB9	1	1	Hoxb9	Chimpanzee genes (Pan_tro_3.0)	Pan_tro_3.0
ptroglodytes_gene_ensembl	ENSPTRT00000017181	17	9208857	9212351	HOXB9	1	2	Hoxb9	Chimpanzee genes (Pan_tro_3.0)	Pan_tro_3.0
pvampyrus_gene_ensembl	ENSPVAT00000015520	GeneScaffold_13	290218	290803	HOXB1	-1	1	Hoxb1	Megabat genes (pteVam1)	pteVam1
pvampyrus_gene_ensembl	ENSPVAT00000015520	GeneScaffold_13	289416	289744	HOXB1	-1	2	Hoxb1	Megabat genes (pteVam1)	pteVam1
pvampyrus_gene_ensembl	ENSPVAT00000015531	GeneScaffold_13	441223	441826	HOXB13	-1	1	Hoxb13	Megabat genes (pteVam1)	pteVam1
pvampyrus_gene_ensembl	ENSPVAT00000015531	GeneScaffold_13	439992	440245	HOXB13	-1	2	Hoxb13	Megabat genes (pteVam1)	pteVam1
rbieti_gene_ensembl	ENSRBIT00000060481	MCGX01012997.1	2856217	2856889	HOXB1	1	1	Hoxb1	Black snub-nosed monkey genes (ASM169854v1)	ASM169854v1
rbieti_gene_ensembl	ENSRBIT00000060481	MCGX01012997.1	2857340	2858688	HOXB1	1	2	Hoxb1	Black snub-nosed monkey genes (ASM169854v1)	ASM169854v1
rbieti_gene_ensembl	ENSRBIT00000047249	MCGX01012997.1	2655234	2656429	HOXB13	1	1	Hoxb13	Black snub-nosed monkey genes (ASM169854v1)	ASM169854v1
rbieti_gene_ensembl	ENSRBIT00000047249	MCGX01012997.1	2657370	2661443	HOXB13	1	2	Hoxb13	Black snub-nosed monkey genes (ASM169854v1)	ASM169854v1
rbieti_gene_ensembl	ENSRBIT00000047349	MCGX01012997.1	2759633	2760235	HOXB9	1	1	Hoxb9	Black snub-nosed monkey genes (ASM169854v1)	ASM169854v1
rbieti_gene_ensembl	ENSRBIT00000047349	MCGX01012997.1	2762856	2764814	HOXB9	1	2	Hoxb9	Black snub-nosed monkey genes (ASM169854v1)	ASM169854v1
rferrumequinum_gene_ensembl	ENSRFET00010036006	21	34528913	34529489	HOXB1	1	1	Hoxb1	Greater horseshoe bat genes (mRhiFer1_v1.p)	mRhiFer1_v1.p
rferrumequinum_gene_ensembl	ENSRFET00010036006	21	34529956	34530284	HOXB1	1	2	Hoxb1	Greater horseshoe bat genes (mRhiFer1_v1.p)	mRhiFer1_v1.p
rferrumequinum_gene_ensembl	ENSRFET00010035911	21	34375282	34375882	HOXB13	1	1	Hoxb13	Greater horseshoe bat genes (mRhiFer1_v1.p)	mRhiFer1_v1.p
rferrumequinum_gene_ensembl	ENSRFET00010035911	21	34376791	34377044	HOXB13	1	2	Hoxb13	Greater horseshoe bat genes (mRhiFer1_v1.p)	mRhiFer1_v1.p
rferrumequinum_gene_ensembl	ENSRFET00010035927	21	34437361	34437877	HOXB9	1	1	Hoxb9	Greater horseshoe bat genes (mRhiFer1_v1.p)	mRhiFer1_v1.p
rferrumequinum_gene_ensembl	ENSRFET00010035927	21	34440455	34440690	HOXB9	1	2	Hoxb9	Greater horseshoe bat genes (mRhiFer1_v1.p)	mRhiFer1_v1.p
rnorvegicus_gene_ensembl	ENSRNOT00000011416	10	81331507	81332071	Hoxb1	1	1	Hoxb1	Rat genes (mRatBN7.2)	mRatBN7.2
rnorvegicus_gene_ensembl	ENSRNOT00000011416	10	81332508	81332836	Hoxb1	1	2	Hoxb1	Rat genes (mRatBN7.2)	mRatBN7.2
rnorvegicus_gene_ensembl	ENSRNOT00000009934	10	81160498	81161220	Hoxb13	1	1	Hoxb13	Rat genes (mRatBN7.2)	mRatBN7.2
rnorvegicus_gene_ensembl	ENSRNOT00000009934	10	81162154	81162777	Hoxb13	1	2	Hoxb13	Rat genes (mRatBN7.2)	mRatBN7.2
rnorvegicus_gene_ensembl	ENSRNOT00000009951	10	81237312	81237828	Hoxb9	1	1	Hoxb9	Rat genes (mRatBN7.2)	mRatBN7.2
rnorvegicus_gene_ensembl	ENSRNOT00000009951	10	81240399	81240818	Hoxb9	1	2	Hoxb9	Rat genes (mRatBN7.2)	mRatBN7.2
rroxellana_gene_ensembl	ENSRROT00000063236	KN294187.1	779010	779595	HOXB1	-1	1	Hoxb1	Golden snub-nosed monkey genes (Rrox_v1)	Rrox_v1
rroxellana_gene_ensembl	ENSRROT00000063236	KN294187.1	778116	778559	HOXB1	-1	2	Hoxb1	Golden snub-nosed monkey genes (Rrox_v1)	Rrox_v1
rroxellana_gene_ensembl	ENSRROT00000061923	KN294187.1	975894	976653	HOXB13	-1	1	Hoxb13	Golden snub-nosed monkey genes (Rrox_v1)	Rrox_v1
rroxellana_gene_ensembl	ENSRROT00000061923	KN294187.1	972663	974953	HOXB13	-1	2	Hoxb13	Golden snub-nosed monkey genes (Rrox_v1)	Rrox_v1
rroxellana_gene_ensembl	ENSRROT00000067682	KN294187.1	874810	875390	HOXB9	-1	1	Hoxb9	Golden snub-nosed monkey genes (Rrox_v1)	Rrox_v1
rroxellana_gene_ensembl	ENSRROT00000067682	KN294187.1	870230	872188	HOXB9	-1	2	Hoxb9	Golden snub-nosed monkey genes (Rrox_v1)	Rrox_v1
saraneus_gene_ensembl	ENSSART00000006685	GeneScaffold_4646	16757	16997		-1	1	Hoxb13	Shrew genes (sorAra1)	sorAra1
saraneus_gene_ensembl	ENSSART00000006685	GeneScaffold_4646	8653	8942		-1	2	Hoxb13	Shrew genes (sorAra1)	sorAra1
saraneus_gene_ensembl	ENSSART00000006685	GeneScaffold_4646	8626	8651		-1	3	Hoxb13	Shrew genes (sorAra1)	sorAra1
saraneus_gene_ensembl	ENSSART00000006685	GeneScaffold_4646	8578	8624		-1	4	Hoxb13	Shrew genes (sorAra1)	sorAra1
saraneus_gene_ensembl	ENSSART00000006685	GeneScaffold_4646	7257	7338		-1	5	Hoxb13	Shrew genes (sorAra1)	sorAra1
saraneus_gene_ensembl	ENSSART00000006685	GeneScaffold_4646	7084	7154		-1	6	Hoxb13	Shrew genes (sorAra1)	sorAra1
saraneus_gene_ensembl	ENSSART00000006685	GeneScaffold_4646	6887	6981		-1	7	Hoxb13	Shrew genes (sorAra1)	sorAra1
saraneus_gene_ensembl	ENSSART00000005207	scaffold_246999	21366	21404	HOXB1	-1	1	Hoxb1	Shrew genes (sorAra1)	sorAra1
saraneus_gene_ensembl	ENSSART00000005207	scaffold_246999	21157	21364	HOXB1	-1	2	Hoxb1	Shrew genes (sorAra1)	sorAra1
saraneus_gene_ensembl	ENSSART00000005207	scaffold_246999	20526	20854	HOXB1	-1	3	Hoxb1	Shrew genes (sorAra1)	sorAra1
saurata_gene_ensembl	ENSSAUT00010007254	23	2559275	2560424	hoxb13a	1	1	Hoxb13	Gilthead seabream genes (fSpaAur1.1)	fSpaAur1.1
saurata_gene_ensembl	ENSSAUT00010007254	23	2561517	2561892	hoxb13a	1	2	Hoxb13	Gilthead seabream genes (fSpaAur1.1)	fSpaAur1.1
saurata_gene_ensembl	ENSSAUT00010007293	23	2792402	2793106	hoxb1a	1	1	Hoxb1	Gilthead seabream genes (fSpaAur1.1)	fSpaAur1.1
saurata_gene_ensembl	ENSSAUT00010007293	23	2793176	2793257	hoxb1a	1	2	Hoxb1	Gilthead seabream genes (fSpaAur1.1)	fSpaAur1.1
saurata_gene_ensembl	ENSSAUT00010007293	23	2795031	2795300	hoxb1a	1	3	Hoxb1	Gilthead seabream genes (fSpaAur1.1)	fSpaAur1.1
saurata_gene_ensembl	ENSSAUT00010007293	23	2795503	2795579	hoxb1a	1	4	Hoxb1	Gilthead seabream genes (fSpaAur1.1)	fSpaAur1.1
saurata_gene_ensembl	ENSSAUT00010007312	23	2792402	2793257	hoxb1a	1	1	Hoxb1	Gilthead seabream genes (fSpaAur1.1)	fSpaAur1.1
saurata_gene_ensembl	ENSSAUT00010007312	23	2795031	2795404	hoxb1a	1	2	Hoxb1	Gilthead seabream genes (fSpaAur1.1)	fSpaAur1.1
saurata_gene_ensembl	ENSSAUT00010007326	23	2792402	2792499	hoxb1a	1	1	Hoxb1	Gilthead seabream genes (fSpaAur1.1)	fSpaAur1.1
saurata_gene_ensembl	ENSSAUT00010007326	23	2792578	2792700	hoxb1a	1	2	Hoxb1	Gilthead seabream genes (fSpaAur1.1)	fSpaAur1.1
saurata_gene_ensembl	ENSSAUT00010007326	23	2792848	2793257	hoxb1a	1	3	Hoxb1	Gilthead seabream genes (fSpaAur1.1)	fSpaAur1.1
saurata_gene_ensembl	ENSSAUT00010007326	23	2795031	2795404	hoxb1a	1	4	Hoxb1	Gilthead seabream genes (fSpaAur1.1)	fSpaAur1.1
saurata_gene_ensembl	ENSSAUT00010042364	20	22141933	22143407	hoxb1b	1	1	Hoxb1	Gilthead seabream genes (fSpaAur1.1)	fSpaAur1.1
saurata_gene_ensembl	ENSSAUT00010042364	20	22143659	22144309	hoxb1b	1	2	Hoxb1	Gilthead seabream genes (fSpaAur1.1)	fSpaAur1.1
saurata_gene_ensembl	ENSSAUT00010007263	23	2625472	2626084	hoxb9a	1	1	Hoxb9	Gilthead seabream genes (fSpaAur1.1)	fSpaAur1.1
saurata_gene_ensembl	ENSSAUT00010007263	23	2635934	2636277	hoxb9a	1	2	Hoxb9	Gilthead seabream genes (fSpaAur1.1)	fSpaAur1.1
sbboliviensis_gene_ensembl	ENSSBOT00000054490	JH378149.1	2228101	2228161	HOXB1	-1	1	Hoxb1	Bolivian squirrel monkey genes (SaiBol1.0)	SaiBol1.0
sbboliviensis_gene_ensembl	ENSSBOT00000054490	JH378149.1	2227570	2228082	HOXB1	-1	2	Hoxb1	Bolivian squirrel monkey genes (SaiBol1.0)	SaiBol1.0
sbboliviensis_gene_ensembl	ENSSBOT00000054490	JH378149.1	2226806	2227134	HOXB1	-1	3	Hoxb1	Bolivian squirrel monkey genes (SaiBol1.0)	SaiBol1.0
sbboliviensis_gene_ensembl	ENSSBOT00000054492	JH378149.1	2227509	2228161	HOXB1	-1	1	Hoxb1	Bolivian squirrel monkey genes (SaiBol1.0)	SaiBol1.0
sbboliviensis_gene_ensembl	ENSSBOT00000054492	JH378149.1	2227454	2227475	HOXB1	-1	2	Hoxb1	Bolivian squirrel monkey genes (SaiBol1.0)	SaiBol1.0
sbboliviensis_gene_ensembl	ENSSBOT00000043952	JH378149.1	2415429	2416333	HOXB13	-1	1	Hoxb13	Bolivian squirrel monkey genes (SaiBol1.0)	SaiBol1.0
sbboliviensis_gene_ensembl	ENSSBOT00000043952	JH378149.1	2413487	2414458	HOXB13	-1	2	Hoxb13	Bolivian squirrel monkey genes (SaiBol1.0)	SaiBol1.0
sbboliviensis_gene_ensembl	ENSSBOT00000044493	JH378149.1	2322511	2323231	HOXB9	-1	1	Hoxb9	Bolivian squirrel monkey genes (SaiBol1.0)	SaiBol1.0
sbboliviensis_gene_ensembl	ENSSBOT00000044493	JH378149.1	2317924	2319898	HOXB9	-1	2	Hoxb9	Bolivian squirrel monkey genes (SaiBol1.0)	SaiBol1.0
scanaria_gene_ensembl	ENSSCAT00000000176	HG010131.1	5243	5246	NA	-1	1	Hoxb9	Common canary genes (SCA1)	SCA1
scanaria_gene_ensembl	ENSSCAT00000000176	HG010131.1	3373	3608	NA	-1	2	Hoxb9	Common canary genes (SCA1)	SCA1
scaustralis_gene_ensembl	ENSSCUT00000015152	KL206348.1	347793	348393	HOXB1	1	1	Hoxb1	African ostrich genes (ASM69896v1)	ASM69896v1
scaustralis_gene_ensembl	ENSSCUT00000015152	KL206348.1	349119	349444	HOXB1	1	2	Hoxb1	African ostrich genes (ASM69896v1)	ASM69896v1
scaustralis_gene_ensembl	ENSSCUT00000015134	KL206348.1	249780	250597	HOXB9	1	1	Hoxb9	African ostrich genes (ASM69896v1)	ASM69896v1
scaustralis_gene_ensembl	ENSSCUT00000015134	KL206348.1	253886	255121	HOXB9	1	2	Hoxb9	African ostrich genes (ASM69896v1)	ASM69896v1
scerevisiae_gene_ensembl	NA	NA	NA	NA	NA	NA	NA	NA	Saccharomyces cerevisiae genes (R64-1-1)	R64-1-1
sdumerili_gene_ensembl	ENSSDUT00000024480	BDQW01000192.1	566923	567649	hoxb13a	-1	1	Hoxb13	Greater amberjack genes (Sdu_1.0)	Sdu_1.0
sdumerili_gene_ensembl	ENSSDUT00000024480	BDQW01000192.1	565823	566070	hoxb13a	-1	2	Hoxb13	Greater amberjack genes (Sdu_1.0)	Sdu_1.0
sdumerili_gene_ensembl	ENSSDUT00000024239	BDQW01000192.1	310579	311544	hoxb1a	-1	1	Hoxb1	Greater amberjack genes (Sdu_1.0)	Sdu_1.0
sdumerili_gene_ensembl	ENSSDUT00000024239	BDQW01000192.1	306692	309153	hoxb1a	-1	2	Hoxb1	Greater amberjack genes (Sdu_1.0)	Sdu_1.0
sdumerili_gene_ensembl	ENSSDUT00000013073	BDQW01000068.1	2476359	2477357	hoxb1b	1	1	Hoxb1	Greater amberjack genes (Sdu_1.0)	Sdu_1.0
sdumerili_gene_ensembl	ENSSDUT00000013073	BDQW01000068.1	2477653	2477940	hoxb1b	1	2	Hoxb1	Greater amberjack genes (Sdu_1.0)	Sdu_1.0
sdumerili_gene_ensembl	ENSSDUT00000024472	BDQW01000192.1	502687	503302	hoxb9a	-1	1	Hoxb9	Greater amberjack genes (Sdu_1.0)	Sdu_1.0
sdumerili_gene_ensembl	ENSSDUT00000024472	BDQW01000192.1	493606	493841	hoxb9a	-1	2	Hoxb9	Greater amberjack genes (Sdu_1.0)	Sdu_1.0
sformosus_gene_ensembl	ENSSFOT00015025526	22	8633444	8633924		1	1	Hoxb1	Asian bonytongue genes (fSclFor1.1)	fSclFor1.1
sformosus_gene_ensembl	ENSSFOT00015025526	22	8634000	8634069		1	2	Hoxb1	Asian bonytongue genes (fSclFor1.1)	fSclFor1.1
sformosus_gene_ensembl	ENSSFOT00015025526	22	8635901	8636288		1	3	Hoxb1	Asian bonytongue genes (fSclFor1.1)	fSclFor1.1
sformosus_gene_ensembl	ENSSFOT00015003659	21	12076922	12077591	HOXB13	-1	1	Hoxb13	Asian bonytongue genes (fSclFor1.1)	fSclFor1.1
sformosus_gene_ensembl	ENSSFOT00015003659	21	12076260	12076507	HOXB13	-1	2	Hoxb13	Asian bonytongue genes (fSclFor1.1)	fSclFor1.1
sformosus_gene_ensembl	ENSSFOT00015007945	8	27764264	27764882	hoxb13a	-1	1	Hoxb13	Asian bonytongue genes (fSclFor1.1)	fSclFor1.1
sformosus_gene_ensembl	ENSSFOT00015007945	8	27763216	27763463	hoxb13a	-1	2	Hoxb13	Asian bonytongue genes (fSclFor1.1)	fSclFor1.1
sformosus_gene_ensembl	ENSSFOT00015002996	21	11971292	11971913	hoxb1a	-1	1	Hoxb1	Asian bonytongue genes (fSclFor1.1)	fSclFor1.1
sformosus_gene_ensembl	ENSSFOT00015002996	21	11970008	11970330	hoxb1a	-1	2	Hoxb1	Asian bonytongue genes (fSclFor1.1)	fSclFor1.1
sformosus_gene_ensembl	ENSSFOT00015003625	21	12054924	12055102	hoxb9a	-1	1	Hoxb9	Asian bonytongue genes (fSclFor1.1)	fSclFor1.1
sformosus_gene_ensembl	ENSSFOT00015003625	21	12053649	12054702	hoxb9a	-1	2	Hoxb9	Asian bonytongue genes (fSclFor1.1)	fSclFor1.1
